trade_date,kospi_close,kosdaq_close,vkospi,program_net_amt,vix,us_10y_yield,usd_krw,snp500_close,nasdaq_close,phlx_semi_close
2021-11-10,2930.169921875,987.75,18.190000534057617,-170854000000,17.78,1.46,1178.64,4685.25,15886.54,3800.57
2021-11-11,2924.919921875,992.6500244140624,16.979999542236328,197028000000,18.73,1.56,1181.16,4646.71,15622.71,3693.02
2021-11-12,2968.800048828125,1009.0700073242188,16.18000030517578,494771000000,17.66,1.56,1181.16,4649.27,15704.28,3764.49
2021-11-15,2999.52001953125,1029.030029296875,15.899999618530272,271116000000,16.29,1.58,1179.23,4682.85,15860.96,3794.5
2021-11-16,2997.2099609375,1035.4599609375,15.970000267028809,145539000000,16.49,1.63,1181.61,4682.8,15853.85,3793.75
2021-11-17,2962.419921875,1031.260009765625,16.510000228881836,-20504000000,16.37,1.63,1183.3,4700.9,15973.86,3859.4
2021-11-18,2947.3798828125,1032.77001953125,16.739999771118164,42065000000,17.11,1.6,1182.4,4688.67,15921.57,3831.44
2021-11-19,2971.02001953125,1041.9200439453125,16.25,78758000000,17.59,1.59,1183.42,4704.54,15993.71,3899.96
2021-11-22,3013.25,1032.31005859375,16.170000076293945,594844000000,17.91,1.54,1184.93,4697.96,16057.44,3912.02
2021-11-23,2997.330078125,1013.719970703125,16.5,-152970000000,19.17,1.63,1185.33,4682.94,15854.76,3847.12
2021-11-24,2994.2900390625,1020.1300048828124,16.270000457763672,32374000000,19.38,1.67,1190.31,4690.7,15775.14,3834.43
2021-11-25,2980.27001953125,1015.6599731445312,16.15999984741211,-88848000000,18.58,1.64,1186.01,4701.46,15845.23,3870.01
2021-11-26,2936.43994140625,1005.8900146484376,18.040000915527344,-122102000000,18.58,1.64,1186.01,4701.46,15845.23,3870.01
2021-11-29,2909.320068359375,992.3400268554688,20.920000076293945,251933000000,28.62,1.48,1194.43,4594.62,15491.66,3757.13
2021-11-30,2839.010009765625,965.6300048828124,23.229999542236328,-308424000000,22.96,1.52,1192.96,4655.27,15782.83,3910.54
2021-12-01,2899.719970703125,977.1500244140624,20.56999969482422,767112000000,27.19,1.43,1187.45,4567.0,15537.69,3833.22
2021-12-02,2945.27001953125,977.4299926757812,21.020000457763672,718824000000,31.12,1.43,1187.45,4513.04,15254.05,3810.75
2021-12-03,2968.330078125,998.469970703125,20.09000015258789,142681000000,27.95,1.44,1175.18,4577.1,15381.32,3810.82
2021-12-06,2973.25,991.8699951171876,20.90999984741211,196380000000,30.67,1.35,1179.84,4538.43,15085.47,3804.54
2021-12-07,2991.719970703125,996.6400146484376,18.479999542236328,-30227000000,27.18,1.43,1182.29,4591.67,15225.15,3800.07
2021-12-08,3001.800048828125,1006.0399780273438,17.690000534057617,239433000000,21.89,1.48,1179.24,4686.75,15686.92,3988.75
2021-12-09,3029.570068359375,1022.8699951171876,16.649999618530273,808347000000,19.9,1.52,1175.19,4701.21,15786.99,3964.44
2021-12-10,3010.22998046875,1011.5700073242188,17.389999389648438,-302359000000,21.58,1.49,1173.59,4667.45,15517.37,3879.52
2021-12-13,3001.659912109375,1005.9600219726562,18.0,-120573000000,18.69,1.48,1180.99,4712.02,15630.6,3914.67
2021-12-14,2987.949951171875,1002.8099975585938,18.399999618530277,-271879000000,20.31,1.42,1184.19,4668.97,15413.28,3814.43
2021-12-15,2989.389892578125,1003.52001953125,18.43000030517578,128936000000,21.89,1.44,1182.7,4634.09,15237.64,3794.41
2021-12-16,3006.409912109375,1007.8599853515624,16.979999542236328,96367000000,19.29,1.47,1186.06,4709.85,15565.58,3934.46
2021-12-17,3017.72998046875,1001.260009765625,17.020000457763672,433234000000,20.57,1.44,1183.59,4668.67,15180.43,3766.32
